Date,AAPL,JNJ,MSFT,PG,XOM
2015-06-19,28.39137840270996,76.25164794921875,40.0462532043457,61.35284423828125,55.491661071777344
2015-06-22,28.617883682250977,76.4272689819336,40.15920639038086,61.284278869628906,55.46562576293945
2015-06-23,28.487817764282227,76.19056701660156,39.88120651245117,60.781517028808594,55.40049362182617
2015-06-24,28.730012893676758,75.84695434570312,39.64665603637695,60.5682258605957,55.14653015136719
2015-06-25,28.593219757080078,75.68659973144531,39.65536117553711,60.47679901123047,54.6580924987793
2015-06-26,28.42502212524414,76.0836410522461,39.31656265258789,60.43870544433594,54.61250686645508
2015-06-29,27.927162170410156,74.5870361328125,38.5434455871582,59.661720275878906,53.93523406982422
2015-06-30,28.128999710083008,74.41905975341797,38.352325439453125,59.60076904296875,54.18270492553711
2015-07-01,28.39137840270996,75.19025421142578,38.6129264831543,60.728179931640625,53.642147064208984
2015-07-02,28.355501174926758,75.1673355102539,38.56950378417969,60.8881721496582,54.14363098144531
2015-07-06,28.256826400756836,74.98410034179688,38.56080627441406,60.979557037353516,53.74637985229492
2015-07-07,28.18730354309082,75.53388977050781,38.482627868652344,62.251708984375,53.967777252197266
2015-07-08,27.48761749267578,74.6557388305664,38.43050765991211,61.69560623168945,53.381683349609375
2015-07-09,26.926963806152344,75.13682556152344,38.673744201660156,61.44427490234375,53.14072799682617
2015-07-10,27.646839141845703,75.9996566772461,38.751922607421875,61.66514587402344,53.54448699951172
2015-07-13,28.180580139160156,76.56474304199219,39.559791564941406,62.39646911621094,53.674713134765625
2015-07-14,28.169363021850586,76.19056701660156,39.629295349121094,62.49551773071289,54.124080657958984
2015-07-15,28.440719604492188,76.67925262451172,39.75091552734375,62.57929611206055,53.89616012573242
2015-07-16,28.819717407226562,77.20613098144531,40.53271484375,62.69354248046875,53.99382400512695
2015-07-17,29.068647384643555,76.41964721679688,40.49797058105469,62.647850036621094,53.79846954345703
2015-07-20,29.618091583251953,76.64105987548828,40.758575439453125,62.60974884033203,53.24491500854492
2015-07-21,29.32206153869629,76.61815643310547,41.07129669189453,62.183170318603516,53.179786682128906
2015-07-22,28.0819034576416,76.49602508544922,39.559791564941406,62.07795333862305,53.264427185058594
2015-07-23,28.068452835083008,76.51126861572266,40.05495071411133,61.97812271118164,52.841148376464844
2015-07-24,27.920434951782227,75.70951080322266,39.90727615356445,61.663238525390625,52.05967330932617
2015-07-27,27.5324649810791,75.04517364501953,39.394737243652344,61.41744613647461,51.61684036254883
2015-07-28,27.669265747070312,75.61024475097656,39.38606262207031,61.61715316772461,53.71381759643555
2015-07-29,27.58180046081543,76.15238952636719,40.21131896972656,61.916648864746094,54.14363098144531
2015-07-30,27.442768096923828,76.23636627197266,40.72382354736328,59.436012268066406,54.0589485168457
2015-07-31,27.202804565429688,76.5188980102539,40.567466735839844,58.90609359741211,51.58426284790039
2015-08-03,26.561418533325195,76.37381744384766,40.663021087646484,58.675689697265625,50.835350036621094
2015-08-04,25.709228515625,76.20584106445312,41.29716873168945,58.299354553222656,50.25575256347656
2015-08-05,25.879671096801758,76.75560760498047,41.331912994384766,58.191837310791016,50.25575256347656
2015-08-06,25.935983657836914,75.64842987060547,40.49797058105469,58.168785095214844,50.85487365722656
2015-08-07,26.023841857910156,75.48043060302734,40.60221862792969,57.9691047668457,50.034324645996094
2015-08-10,26.97000503540039,76.19820404052734,41.11474609375,58.660316467285156,51.28469467163086
2015-08-11,25.566532135009766,75.60259246826172,40.3155517578125,58.53744125366211,50.93632125854492
2015-08-12,25.960765838623047,75.37353515625,40.60221862792969,58.667999267578125,51.79084396362305
2015-08-13,25.940486907958984,75.19789123535156,40.593528747558594,58.19952392578125,51.69881820678711
2015-08-14,26.12296485900879,75.44988250732422,40.82809066772461,58.076637268066406,51.508201599121094
2015-08-17,26.393291473388672,76.25928497314453,41.10605239868164,58.00754165649414,51.7776985168457
2015-08-18,26.244613647460938,75.87750244140625,41.33340072631836,57.700321197509766,51.2058219909668
2015-08-19,25.908954620361328,75.83169555664062,40.75628662109375,56.92462921142578,50.10810089111328
2015-08-20,25.37729835510254,75.43461608886719,39.92559814453125,56.76333999633789,49.01691818237305
2015-08-21,23.825153350830078,73.52643585205078,37.66086959838867,55.173583984375,47.41303634643555
2015-08-24,23.230424880981445,71.41820526123047,36.445457458496094,53.09995651245117,45.171546936035156
2015-08-25,23.37009620666504,69.81011199951172,35.38740539550781,52.54698944091797,45.16498947143555
2015-08-26,24.71048927307129,73.18018341064453,37.34608840942383,54.45165252685547,47.6562614440918
2015-08-27,25.438125610351562,74.03425598144531,38.386634826660156,54.897098541259766,49.20097732543945
2015-08-28,25.521480560302734,73.22635650634766,38.41286849975586,54.68972396850586,49.345577239990234
2015-08-31,25.402084350585938,72.31076049804688,38.05436706542969,54.27499771118164,49.45734405517578
2015-09-01,24.26668930053711,70.85651397705078,36.567867279052734,52.915626525878906,47.38018035888672
2015-09-02,25.307466506958008,71.82597351074219,37.914459228515625,53.61452865600586,48.136104583740234
2015-09-03,24.863676071166992,71.27972412109375,38.03687286376953,53.70668411254883,48.50420379638672
2015-09-04,24.615869522094727,70.25636291503906,37.25864791870117,52.80811309814453,47.62995147705078
2015-09-08,25.300708770751953,72.27996063232422,38.37788772583008,53.745079040527344,48.31357192993164
2015-09-09,24.81411361694336,70.95653533935547,37.66086959838867,52.593074798583984,47.327579498291016
2015-09-10,25.359277725219727,71.34124755859375,37.85325241088867,52.470191955566406,47.669395446777344
2015-09-11,25.728731155395508,71.50283813476562,38.01939392089844,52.54698944091797,47.78114700317383
2015-09-14,25.976530075073242,71.80293273925781,37.6346321105957,52.2705078125,47.64967346191406
2015-09-15,26.195049285888672,72.63388061523438,38.45659255981445,53.33802795410156,47.89289855957031
2015-09-16,26.224334716796875,72.79548645019531,38.73639678955078,53.837242126464844,48.83945083618164
2015-09-17,25.663400650024414,72.97244262695312,38.69266891479492,53.94475555419922,48.944618225097656
2015-09-18,25.557523727416992,71.85676574707031,38.01939392089844,53.71436309814453,47.774566650390625
2015-09-21,25.95400619506836,71.65673828125,38.57026672363281,54.259647369384766,48.24127197265625
2015-09-22,25.54625701904297,71.74136352539062,38.386634826660156,53.90635299682617,47.81400680541992
2015-09-23,25.753507614135742,71.54898834228516,38.360408782958984,53.96012496948242,47.52478790283203
2015-09-24,25.906692504882812,71.1565933227539,38.395381927490234,54.804935455322266,47.80744171142578
2015-09-25,25.841367721557617,70.01785278320312,38.421607971191406,55.811012268066406,48.136104583740234
2015-09-28,25.32999038696289,70.30252838134766,37.85325241088867,55.11981964111328,47.72199249267578
2015-09-29,24.568561553955078,71.58747863769531,37.984397888183594,55.51149368286133,47.96519470214844
2015-09-30,24.847902297973633,71.82597351074219,38.701419830322266,55.250389099121094,48.872318267822266
2015-10-01,24.685699462890625,71.6875,39.00746536254883,55.25804138183594,48.68168258666992
2015-10-02,24.865924835205078,72.27227783203125,39.84690475463867,55.61902618408203,49.87800979614258
2015-10-05,24.956035614013672,72.91090393066406,40.77377700805664,56.23343276977539,50.48933029174805
2015-10-06,25.075428009033203,71.87986755371094,40.878684997558594,56.37166213989258,51.19925308227539
2015-10-07,24.956035614013672,73.08016204833984,40.922428131103516,56.617431640625,52.06035614013672
2015-10-08,24.667686462402344,73.15709686279297,41.49079513549805,57.139678955078125,52.605926513671875
2015-10-09,25.257909774780273,73.38025665283203,41.19349670410156,57.20112991333008,52.099815368652344
2015-10-12,25.14076042175293,73.85728454589844,41.097320556640625,57.08591079711914,52.126075744628906
2015-10-13,25.183563232421875,73.44178771972656,41.00111770629883,56.91695022583008,52.034053802490234
2015-10-14,24.82762908935547,72.73390197753906,40.81749725341797,56.99375915527344,52.69137954711914
2015-10-15,25.199331283569336,74.74982452392578,41.106056213378906,57.039825439453125,53.55905532836914
2015-10-16,25.014604568481445,75.5885009765625,41.54326248168945,57.523658752441406,54.216392517089844
2015-10-19,25.170053482055664,75.357666015625,41.63943862915039,57.723365783691406,53.23695755004883
2015-10-20,25.629610061645508,75.08837127685547,41.77061080932617,57.16270446777344,53.13180923461914
2015-10-21,25.62735939025879,75.119140625,41.2722053527832,57.025535583496094,52.724246978759766
2015-10-22,26.019332885742188,76.5810546875,41.997955322265625,58.00192642211914,54.48588943481445
2015-10-23,26.825822830200195,77.18122863769531,46.23009490966797,59.69123840332031,54.545047760009766
2015-10-26,25.96977424621582,76.89653015136719,47.436790466308594,60.04771423339844,53.38814163208008
2015-10-27,25.805328369140625,77.08885955810547,46.947113037109375,59.892696380615234,53.302703857421875
2015-10-28,26.86862564086914,77.31199645996094,47.20069885253906,59.28828430175781,54.08492660522461
2015-10-29,27.152467727661133,77.996826171875,46.6585578918457,59.683494567871094,54.05204391479492
2015-10-30,26.920440673828125,77.73519897460938,46.02897262573242,59.18754196166992,54.38728332519531
2015-11-02,27.29890251159668,78.6123275756836,46.553627014160156,59.358036041259766,56.056907653808594
2015-11-03,27.61203384399414,78.45079040527344,47.34933853149414,59.70674514770508,57.088897705078125
2015-11-04,27.48362922668457,78.43537902832031,47.56794738769531,59.7144775390625,56.51702880859375
2015-11-05,27.356929779052734,78.73543548583984,47.55046081542969,59.19527053833008,55.74795913696289
2015-11-06,27.38860321044922,78.41998291015625,48.02263259887695,58.55986404418945,55.524452209472656
2015-11-09,27.27775001525879,77.5890121459961,47.35809326171875,58.428131103515625,54.337581634521484
2015-11-10,26.41803741455078,78.05835723876953,46.78972625732422,58.714847564697266,54.60279846191406
2015-11-11,26.26872444152832,78.37384033203125,46.91214370727539,58.862060546875,54.118770599365234
2015-11-12,26.18048858642578,77.15043640136719,46.62358093261719,57.85470199584961,52.653419494628906
2015-11-13,25.415796279907227,76.85037231445312,46.20387649536133,57.31226348876953,51.78481674194336
2015-11-16,25.83207893371582,77.88139343261719,47.01707077026367,58.350643157958984,53.64137268066406
2015-11-17,25.721223831176758,78.0968246459961,46.62974548339844,58.172428131103516,53.018104553222656
2015-11-18,26.535680770874023,78.9970474243164,47.404415130615234,58.81558609008789,53.5352783203125
2015-11-19,26.87277603149414,78.85855865478516,47.483619689941406,59.063575744628906,53.24353790283203
2015-11-20,26.99042320251465,79.43214416503906,47.70369338989258,58.75358200073242,52.9053840637207
2015-11-23,26.639755249023438,79.65689849853516,47.70369338989258,58.86981964111328,53.23027420043945
2015-11-24,26.89539909362793,79.09107971191406,47.756526947021484,59.24177551269531,54.29117965698242
2015-11-25,26.703096389770508,79.02910614013672,47.2635498046875,58.81558609008789,53.87345504760742
2015-11-27,26.653322219848633,79.34688568115234,47.474830627441406,58.660606384277344,53.86018371582031
2015-11-30,26.764184951782227,78.47100830078125,47.84455108642578,57.99418640136719,54.14530563354492
2015-12-01,26.546995162963867,79.33910369873047,48.61043167114258,58.84658432006836,54.29779815673828
2015-12-02,26.307174682617188,79.09883117675781,48.60161209106445,58.730342864990234,52.746253967285156
2015-12-03,26.062843322753906,78.12220001220703,47.71251678466797,58.69160079956055,51.9903450012207
2015-12-04,26.929346084594727,79.79641723632812,49.217830657958984,60.3111572265625,52.288726806640625
2015-12-07,26.759654998779297,80.08321380615234,49.129798889160156,60.729618072509766,50.9228401184082
2015-12-08,26.74834632873535,79.38565063476562,49.11220169067383,60.24917984008789,49.48400115966797
2015-12-09,26.15785789489746,79.17636108398438,48.399147033691406,60.210391998291016,50.14707565307617
2015-12-10,26.28229331970215,79.55615997314453,48.65443420410156,60.280155181884766,50.18684768676758
2015-12-11,25.6058349609375,78.81206512451172,47.58927917480469,60.272430419921875,49.29171371459961
2015-12-14,25.44746971130371,79.17636108398438,48.53999328613281,60.66762161254883,50.41227340698242
2015-12-15,24.997251510620117,80.7110366821289,48.59280776977539,61.744747161865234,52.66667938232422
2015-12-16,25.18955421447754,81.57914733886719,49.4115104675293,62.759864807128906,52.48104476928711
2015-12-17,24.655622482299805,80.33124542236328,49.0329704284668,62.21745300292969,51.691993713378906
2015-12-18,23.988224029541016,79.02135467529297,47.650882720947266,60.54365921020508,51.24112319946289
2015-12-21,24.282333374023438,78.73456573486328,48.2671012878418,61.17905807495117,51.22785568237305
2015-12-22,24.259708404541016,79.61038970947266,48.7248649597168,61.6827392578125,51.48644256591797
2015-12-23,24.571918487548828,80.21498107910156,49.138614654541016,61.93073272705078,53.17060852050781
2015-12-24,24.440698623657227,80.39327239990234,49.006553649902344,61.829978942871094,52.60038375854492
2015-12-28,24.166946411132812,80.0057144165039,49.253047943115234,61.93073272705078,52.20917510986328
2015-12-29,24.60132598876953,80.6335220336914,49.78121566772461,62.27170944213867,52.4876594543457
2015-12-30,24.28006935119629,80.43975830078125,49.569950103759766,62.04695510864258,51.79145050048828
2015-12-31,23.81401252746582,79.61815643310547,48.83930206298828,61.5355224609375,51.68534851074219
2016-01-04,23.834383010864258,77.88191986083984,48.240692138671875,60.729618072509766,51.360469818115234
2016-01-05,23.237106323242188,78.20748901367188,48.46077346801758,60.923370361328125,51.798072814941406
2016-01-06,22.78236198425293,77.81217193603516,47.58047866821289,60.334407806396484,51.367088317871094
